reaction_id,flux,enzyme,enzyme_abundance_g_gDW,saturation,yield,saturable_reaction_proteome_fraction,substrate_concentration_mM
FRUtex,0.0,CPLX0-7533,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
3OAR60,0.1953967831334823,CPLX0-8005,0.000154399486651972,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
CTPS2,0.0881366432856644,CTPSYN-CPLX,0.00035811724996676666,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
3OAS121,0.08259286077667606,FABB-CPLX,0.0006794367142302681,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
DHORTS,-0.1816238026206594,DIHYDROOROT-CPLX,0.0010464725886733229,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
FBA,4.6335917086400205,FRUCBISALD-CLASSII,0.0036339109625150947,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
HSDy,0.3831847975228267,ASPKINIHOMOSERDEHYDROGI-CPLX,0.0027502940122871196,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
EAR160y,0.07007446509430167,CPLX0-8006,0.00020265750455797948,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
G3PT,0.0,G7187-MONOMER,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
ADSL2r,0.24531772928404635,CPLX0-7959,0.0003323187972367392,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
ATPPRT,0.05201613027003441,CPLX0-7614,0.0005438789502071134,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
ETOHtrpp,0.0,NA,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
EAR40x,0.1953967831334823,CPLX0-8006,0.0002640069187783564,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
ACALDtpp,0.0,NA,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
PGM,-10.486516229486186,PHOSGLYCMUTASE,0.0019949861525706946,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
EX_h2o_e,29.550304118083456,NA,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
RNDR2,0.014833749831171437,RIBONUCLEOSIDE-DIP-REDUCTI-CPLX,0.00010301322111600299,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
3OAS60,0.1953967831334823,FABB-CPLX,0.0009339686639394678,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
DUTPDP,0.014366506202851233,DUTP-PYROP-CPLX,0.0003629124105506943,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
GLYCK2,0.0,GLY3KIN-MONOMER,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
PRPPS,0.5114181916106023,CPLX0-8299,0.0019148997594850253,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
3HAD140,0.07007446509430167,FABA-CPLX,8.147816998839204e-05,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
GLCtex_copy1,7.665799600844228,CPLX0-7533,0.002375097135113492,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
PRATPP,0.05201613027003441,HISTCYCLOPRATPPHOS,9.169903379857015e-05,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
NDPK8,0.014366506202851233,NUCLEOSIDE-DIP-KIN-CPLX,3.539517824815949e-05,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
MTHFD,0.5426515888381271,FOLD-CPLX,0.0001982983564969839,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
ICDHyr,0.8760625862649009,ISOCITHASE-CPLX,0.003112535749030367,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
CYSTL,0.08438167363339429,CYSTATHIONINE-BETA-LYASE-CPLX,0.0003376084346609891,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
THRD_L,0.1595156569826556,THREDEHYDSYN-CPLX,5.977025768086584e-05,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
IMPC,-0.29733385955408076,AICARTRANSIMPCYCLO-CPLX,0.0005473116753445688,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
AKGtex,0.0,CPLX0-7533,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
ASPTA,-1.606629020606523,ASPAMINOTRANS-DIMER,0.002592627343209348,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
PYRtex,0.0,CPLX0-7533,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
GLNabcpp,0.0,ABC-12-CPLX,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
ASAD,-0.5868552519079625,ASP-SEMIALDEHYDE-DEHYDROGENASE-CPLX,0.0024976805762102427,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
D_LACt2pp,0.0,LCTP-MONOMER,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
KARA1,-0.48001952959797245,CPLX0-7643,0.004977323577019795,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
EX_etoh_e,0.0,NA,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
NADH17pp,0.0,NADH-DHI-CPLX,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
EX_so4_e,-0.13736193999194843,NA,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
DHAD2,0.1595156569826556,DIHYDROXYACIDDEHYDRAT-CPLX,0.0002556375673820909,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
GLUPRT,0.24531772928404635,PRPPAMIDOTRANS-CPLX,0.00020807140289723093,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
ACLS,0.48001952959797245,ACETOLACTSYNIII-CPLX,0.00027029307194502346,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
ACtex,-4.207644741189748,CPLX0-7533,0.0014239098185259112,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
FORt2pp,0.0,CPLX0-7843,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
GLYCAtex,0.0,CPLX0-7533,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
DHDPS,0.20367045438513576,DIHYDRODIPICSYN-CPLX,0.0008627818978544349,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
PRAGSr,0.24531772928404635,GLYCRIBONUCSYN-MONOMER,0.000551672554731885,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
GK1,0.13317761132987055,GUANYL-KIN-CPLX,5.583407687089319e-05,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
RNDR2b,0.0,RIBONUCLEOSIDE-DIP-REDUCTII-CPLX,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
IG3PS,0.05201613027003441,GLUTAMIDOTRANS-CPLX,0.0002852021543222605,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
3OAR181,0.0,CPLX0-8005,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
GARFT,0.24531772928404635,GART-MONOMER,5.902704735431031e-05,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
ACALDtex,0.0,CPLX0-7533,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
PGK,-11.459223026628788,PGK,0.007900903853023049,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
T2DECAI,0.08259286077667606,FABA-CPLX,9.84231050854591e-05,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
GLYCtpp,0.0,NA,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
ENO,10.486516229486186,ENOLASE-CPLX,0.00901554469751687,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
TMDS,0.014366506202851233,THYMIDYLATESYN-CPLX,7.61865730768834e-05,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
PGCD,0.9727067971426013,PGLYCDEHYDROG-CPLX,0.0021044440896535997,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
IPMD,0.2473651458410445,3-ISOPROPYLMALDEHYDROG-CPLX,0.0014251745150516974,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
NDPK4,0.014366506202851233,NUCLEOSIDE-DIP-KIN-CPLX,2.2203499815593096e-05,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
H2Otex,-29.550304118083456,NA,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
CBPS,0.34402912260666313,CARBPSYN-CPLX,0.0051574093285818015,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
NH4tpp,5.924437821909911,NA,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
MALS,0.0,MALATE-SYNTHASE,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
CYTBD2pp,0.0,CYT-D-UBIOX-CPLX,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
3OAS140,0.11280392235680624,FABB-CPLX,0.0009349734687443914,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
FORtppi,0.000734632167676181,CPLX0-7843,6.222887142876236e-06,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
3OAS80,0.1953967831334823,FABB-CPLX,0.000933978519490532,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
FORtex,-0.000734632167676181,CPLX0-7533,2.866457939220795e-07,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
IGPS,0.031209787972509086,PRAI-IGPS,0.00012456802767119992,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
KARA2,0.1595156569826556,CPLX0-7643,0.004982322784239098,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
EX_h_e,9.251214669860587,NA,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
ANS,0.031209787972509086,ANTHRANSYN-CPLX,0.0007151752577075351,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
3OAS161,0.08259286077667606,FABB-CPLX,0.0006794313377981345,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
G3PD2,-0.07633366293548886,GLYC3PDEHYDROGBIOSYN-CPLX,7.886237331196064e-05,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
GLYK,0.0,GLYCEROL-KIN-CPLX,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
HSK,0.2988031238894324,HOMOSERKIN-CPLX,0.0001382863659068208,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
EX_pyr_e,0.0,NA,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
EAR181y,0.0,NA,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
EX_glyc_e,0.0,NA,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
EX_glu__L_e,0.0,NA,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
Htex,-9.251214669860587,CPLX0-7533,0.0021262810194931847,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
3OAR40,0.1953967831334823,CPLX0-8005,0.0001543344398121767,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
ACGS,0.1624053199860037,N-ACETYLTRANSFER-CPLX,9.755143550783178e-05,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
EX_pi_e,-0.5290301467993537,NA,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
EAR80x,0.1953967831334823,CPLX0-8006,0.0002636529817335557,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
THRS,0.2988031238894324,THRESYN-MONOMER,0.0035745329827827476,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
VPAMTr,-0.32018487314639316,VALINE-PYRUVATE-AMINOTRANSFER-MONOMER,0.00013879231985497678,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
ACCOAC,1.3250480246718714,ACETYL-COA-CARBOXYLMULTI-CPLX,0.0022933914947301376,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
THD2pp,0.0,PYRNUTRANSHYDROGEN-CPLX,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
3OAS141,0.08259286077667606,FABB-CPLX,0.0006794371477360127,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
RNDR4,0.014366506202851233,RIBONUCLEOSIDE-DIP-REDUCTI-CPLX,9.282631462820227e-05,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
EAR60x,0.1953967831334823,CPLX0-8006,0.0002636525352224311,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
AKGt2rpp,0.0,KGTP-MONOMER,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
PPNDH,0.10172020070592502,CHORISMUTPREPHENDEHYDRAT-CPLX,0.0003949945620804261,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
SULR,0.13498015049764403,SULFITE-REDUCT-CPLX,0.0020293496243012675,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
ACONTa,0.8760625862649009,CPLX0-7761,0.0009688950891017402,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
TKT2,2.23841422577508,TRANSKETOI-CPLX,0.0016855446168671919,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
AKGDH,0.28805212801853003,2OXOGLUTARATEDEH-CPLX,0.0009509432142778257,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
XYLK,0.0,CPLX0-7466,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
PSERT,0.9727067971426013,PSERTRANSAM-CPLX,0.0010914433102861283,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
G5SADs,0.12137078761259955,NA,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
PItpp,0.0,EG11919-MONOMER,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
ACONTb,0.8760625862649009,CPLX0-7761,0.0014860233279910826,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
SADT2,0.13498015049764403,SULFATE-ADENYLYLTRANS-CPLX,0.0006617615060289776,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
PItex,0.5290301467993537,CPLX0-7533,0.00019330820137928299,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
D_LACtex,0.0,CPLX0-7533,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
EX_akg_e,0.0,NA,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
CYTBO3_4pp,13.9050910147877,CYT-O-UBIOX-CPLX,0.0009211336916255905,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
HCO3E,1.914394876562581,CPLX0-7521,0.0005284573587647477,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
TYRTA,-0.07571213557090781,ASPAMINOTRANS-DIMER,0.000292695413629908,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
XYLtex,0.0,CPLX0-7533,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
RIBabcpp,0.0,ABC-28-CPLX,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
SHSL1,0.08438167363339429,O-SUCCHOMOSERLYASE-CPLX,0.00036572601755593633,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
EAR60y,0.0,CPLX0-8006,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
GMPS2,0.13317761132987055,GMP-SYN-CPLX,0.001124674353683125,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
NTP5,0.0,G7841-MONOMER,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
DHFR,0.014366506202851233,DIHYDROFOLATEREDUCT-MONOMER,3.745659467106276e-05,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
DTMPK,0.014366506202851233,CPLX0-8260,2.0486111602977683e-05,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
UMPK,0.20756323620040046,UMPKI-CPLX,0.00012797338548944234,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
SHKK,0.20864212424934192,AROK-MONOMER,0.00020142452222857377,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
MTHFC,0.5426515888381271,FOLD-CPLX,0.00019837474329599886,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
ARGSS,0.1624053199860037,CPLX0-238,0.0017259543203233902,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
O2tex,13.9050910147877,CPLX0-7533,0.002311727820837366,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
KAS14,0.0,FABB-CPLX,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
NDPK2,0.21913616357729024,NUCLEOSIDE-DIP-KIN-CPLX,0.0001121872334153755,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
Biomass,0.5490524422094029,NA,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
EX_for_e,0.000734632167676181,NA,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
HISTD,0.05201613027003441,HISTDEHYD-CPLX,0.0006484208977097534,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
ICL,0.0,ISOCIT-LYASE,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
PAPSR,0.13498015049764403,PAPSSULFOTRANS-CPLX,0.0002636598577800824,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
CYSS,0.13498015049764403,ACSERLYA-CPLX,0.013421532153709736,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
IPPMIa,-0.2473651458410445,3-ISOPROPYLMALISOM-CPLX,0.0010901282176453842,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
RPI,-2.958474541635024,RIB5PISOMA-CPLX,0.0010318615953922132,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
EAR160x,0.0,CPLX0-8006,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
IMPD,0.13317761132987055,IMP-DEHYDROG-CPLX,0.0026643984986454085,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
SO4t2pp,0.13736193999194843,EG10003-MONOMER,8.834457792887983e-06,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
3HAD60,0.1953967831334823,FABA-CPLX,0.00012080519471081527,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
CHORS,0.20864212424934192,AROC-CPLX,0.0002076561345388192,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
3HAD160,0.07007446509430167,FABA-CPLX,8.147805376029711e-05,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
SERAT,0.13498015049764403,CPLX0-237,0.00011660129622671418,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
HISTP,0.05201613027003441,IMIDHISTID-CPLX,0.0002740568236303362,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
DAPE,0.20367045438513576,CPLX0-7997,4.291677231635983e-05,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
GLYCAt2rpp,0.0,B2789-MONOMER,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
P5CR,0.12137078761259955,PYRROLINECARBREDUCT-CPLX,0.00010102414199823805,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
ACOTA,-0.1624053199860037,ACETYLORNTRANSAM-CPLX,0.000775400385921484,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
NDPK7,0.014833749831171437,NUCLEOSIDE-DIP-KIN-CPLX,2.900288469465281e-05,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
EX_fru_e,0.0,NA,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
TALA,2.447056350024422,TRANSALDOLB-CPLX,0.013125497994511735,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
PFL,0.0,PYRUVFORMLY-CPLX,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
3HAD80,0.1953967831334823,FABA-CPLX,0.00012623793441050106,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
RPE,4.685470575799502,RIBULP3EPIM-MONOMER,0.0003681023921040694,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
MALt2_2pp,0.0,DCTA-MONOMER,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
DHQS,0.20864212424934192,AROB-MONOMER,8.0795373206057e-05,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
3OAR100,0.1953967831334823,CPLX0-8005,0.00015440064960973803,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
EX_mal__L_e,0.0,NA,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
EX_xyl__D_e,0.0,NA,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
3OAR160,0.07007446509430167,CPLX0-8005,0.0001484417170480108,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
SUCOAS,0.0,SUCCCOASYN,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
EX_ac_e,4.207644741189748,NA,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
GRXR,0.0,GRXB-MONOMER,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
ADSK,0.13498015049764403,ADENYLYLSULFKIN-CPLX,8.453857204308531e-05,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
PDH,6.882031419629275,PYRUVATEDEH-CPLX,0.010180035424165105,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
SULabcpp,0.0,ABC-7-CPLX,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
PPA,1.7190238988938824,CPLX0-243,0.0011549613910891894,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
ALATA_L,0.0,CPLX0-7888,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
EX_gln__L_e,0.0,NA,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
3HAD121,0.08259286077667606,FABZ-CPLX,0.00020892906779693338,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
GLU5K,0.12137078761259955,GLUTKIN-CPLX,0.0001803490438937533,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
EAR100x,0.0,CPLX0-8006,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
MCOATA,1.3250480246718714,MALONYL-COA-ACP-TRANSACYL-MONOMER,0.0006756435989644955,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
MDH,0.8599314255127903,MALATE-DEHASE,0.002302810152146791,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
PTAr,3.8888945420748477,PHOSACETYLTRANS-CPLX,0.0009710063557999597,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
GTHOr,0.0,GLUTATHIONE-REDUCT-NADPH-CPLX,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
EX_o2_e,-13.9050910147877,NA,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
DHORD2,0.1816238026206594,DIHYDROOROTOX-MONOMER,0.00026092169155688316,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
ACALD,0.0,ADHE-CPLX,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
LEUTAi,0.2473651458410445,TYRB-DIMER,0.0003694036597612319,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
PRMICI,0.05201613027003441,PRIBFAICARPISOM-MONOMER,0.00020779986534985245,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
EAR181x,0.0,CPLX0-8006,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
GLUDy,-4.72227432243381,GDHA-CPLX,0.0016874241043626178,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
EAR140y,0.07007446509430167,CPLX0-8006,0.0001917113096973232,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
SHK3Dr,0.20864212424934192,AROE-MONOMER,3.62063607002899e-05,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
MTHFR2,0.08438167363339429,METHYLENETHFREDUCT-CPLX,0.0007226422961094785,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
NDPK6,0.014366506202851233,NUCLEOSIDE-DIP-KIN-CPLX,0.0017528363295641891,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
DHQTi,0.20864212424934192,AROD-CPLX,0.00012972525148221246,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
PRFGS,0.24531772928404635,FGAMSYN-MONOMER,0.00227493986263258,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
PPC,1.6227601813586334,PEPCARBOX-CPLX,0.0025744801883882703,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
SUCDi,0.28930286948188305,CPLX0-8160,0.00023094879943735266,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
3OAR120,0.11280392235680624,CPLX0-8005,0.00015949055547419264,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
XYLI1,0.0,XYLISOM-CPLX,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
METS,0.08438167363339429,HOMOCYSMET-MONOMER,0.013894734419364273,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
THDPS,0.20367045438513576,CPLX0-3181,0.0016911635595597263,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
OMCDC,0.2473651458410445,NA,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
EAR161x,0.0,CPLX0-8006,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
GLNtex,0.0,CPLX0-7533,0.0,0.3567257985476958,0.07162363625432318,0.012568944443077762,0.06432745559842083
