"reaction_id","direction","value","par_type","unit","condition","notes","saturation","model_type","directional_reaction_id","enzyme","MW","num_pp_subunits","kcat_times_pp_num","EC_kcat_value","ec_cost","enzyme_pool_bound_g_gDw"
"3OAS181","fw",1.05077272742585,"k_app","s-1","Glucose","median of calculated k_app",1,"glucose_batch","3OAS181_fw","3-OXOACYL-ACP-SYNTHII-CPLX",86.092,2,2.1015454548517,2.1015454548517,0.0113794561945994,0.332285064086577
"3OAS140","fw",1.51896359918247,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"glucose_batch","3OAS140_fw","FABB-CPLX",85.226,2,3.03792719836494,3.03792719836494,0.00779277689788964,0.332285064086577
"3OAR140","fw",2.31638945361424,"k_app","s-1","Glucose","median of calculated k_app",1,"glucose_batch","3OAR140_fw","CPLX0-8005",102.24,4,9.26555781445696,9.26555781445696,0.00306511497404806,0.332285064086577
"EAR160y","fw",2.08745482863002,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"glucose_batch","EAR160y_fw","CPLX0-8006",111.456,4,8.34981931452008,8.34981931452008,0.0037078646655457,0.332285064086577
"3OAR160","fw",1.73385087980819,"k_app","s-1","Glucose","median of calculated k_app",1,"glucose_batch","3OAR160_fw","CPLX0-8005",102.24,4,6.93540351923276,6.93540351923276,0.00409493116316061,0.332285064086577
"3HAD181","fw",2.40749402726052,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"glucose_batch","3HAD181_fw","FABZ-CPLX",102.198,6,14.4449641635631,14.4449641635631,0.00196527544214626,0.332285064086577
"EAR100y","fw",2.33507712266043,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"glucose_batch","EAR100y_fw","CPLX0-8006",111.456,4,9.34030849064172,9.34030849064172,0.00331466568058427,0.332285064086577
"3OAR141","fw",2.04362332222867,"k_app","s-1","Glucose","median of calculated k_app",1,"glucose_batch","3OAR141_fw","CPLX0-8005",102.24,4,8.17449328891468,8.17449328891468,0.00347422145890227,0.332285064086577
"3OAR161","fw",2.04362332222867,"k_app","s-1","Glucose","median of calculated k_app",1,"glucose_batch","3OAR161_fw","CPLX0-8005",102.24,4,8.17449328891468,8.17449328891468,0.00347422145890227,0.332285064086577
"3HAD141","fw",2.40749402726052,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"glucose_batch","3HAD141_fw","FABZ-CPLX",102.198,6,14.4449641635631,14.4449641635631,0.00196527544214626,0.332285064086577
"EAR121x","fw",1.227629900932,"k_app","s-1","Glucose","median of calculated k_app",1,"glucose_batch","EAR121x_fw","CPLX0-8006",111.456,4,4.910519603728,4.910519603728,0.00630483176902412,0.332285064086577
"ACONTa","fw",64.3449622458679,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"glucose_batch","ACONTa_fw","CPLX0-7761",186.996,2,128.689924491736,128.689924491736,0.000403631702625399,0.332285064086577
"ACONTa","bw",8.0304739370086,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"glucose_batch","ACONTa_bw","CPLX0-7761",186.996,2,16.0609478740172,16.0609478740172,0.00323413871589518,0.332285064086577
"3HAD40","fw",2.40749402726052,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"glucose_batch","3HAD40_fw","FABA-CPLX",37.938,2,4.81498805452104,4.81498805452104,0.00218865202031776,0.332285064086577
"3OAS60","fw",2.63598512051591,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"glucose_batch","3OAS60_fw","FABB-CPLX",85.226,2,5.27197024103182,5.27197024103182,0.00449052020526115,0.332285064086577
"3OAS160","fw",2.63598512051591,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"glucose_batch","3OAS160_fw","FABB-CPLX",85.226,2,5.27197024103182,5.27197024103182,0.00449052020526115,0.332285064086577
"3OAR60","fw",4.47656337056014,"k_app","s-1","Glucose","median of calculated k_app",1,"glucose_batch","3OAR60_fw","CPLX0-8005",102.24,4,17.9062534822406,17.9062534822406,0.00158603808597746,0.332285064086577
"3OAR80","fw",4.47656337056014,"k_app","s-1","Glucose","median of calculated k_app",1,"glucose_batch","3OAR80_fw","CPLX0-8005",102.24,4,17.9062534822406,17.9062534822406,0.00158603808597746,0.332285064086577
"EAR100x","fw",1.46147152816796,"k_app","s-1","Glucose","median of calculated k_app",1,"glucose_batch","EAR100x_fw","CPLX0-8006",111.456,4,5.84588611267184,5.84588611267184,0.00529603201350254,0.332285064086577
"EAR120x","fw",1.46147152816796,"k_app","s-1","Glucose","median of calculated k_app",1,"glucose_batch","EAR120x_fw","CPLX0-8006",111.456,4,5.84588611267184,5.84588611267184,0.00529603201350254,0.332285064086577
"EAR160x","fw",1.04154574906495,"k_app","s-1","Glucose","median of calculated k_app",1,"glucose_batch","EAR160x_fw","CPLX0-8006",111.456,4,4.1661829962598,4.1661829962598,0.00743126262763647,0.332285064086577
"EAR140y","fw",2.33507712266043,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"glucose_batch","EAR140y_fw","CPLX0-8006",111.456,4,9.34030849064172,9.34030849064172,0.00331466568058427,0.332285064086577
"3OAS121","fw",1.76042179472783,"k_app","s-1","Glucose","median of calculated k_app",1,"glucose_batch","3OAS121_fw","FABB-CPLX",85.226,2,3.52084358945566,3.52084358945566,0.00672392518650594,0.332285064086577
"3OAS80","fw",2.63598512051591,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"glucose_batch","3OAS80_fw","FABB-CPLX",85.226,2,5.27197024103182,5.27197024103182,0.00449052020526115,0.332285064086577
"3OAS100","fw",2.63598512051591,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"glucose_batch","3OAS100_fw","FABB-CPLX",85.226,2,5.27197024103182,5.27197024103182,0.00449052020526115,0.332285064086577
"3OAS120","fw",2.63598512051591,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"glucose_batch","3OAS120_fw","FABB-CPLX",85.226,2,5.27197024103182,5.27197024103182,0.00449052020526115,0.332285064086577
"3OAR40","fw",4.47656337056014,"k_app","s-1","Glucose","median of calculated k_app",1,"glucose_batch","3OAR40_fw","CPLX0-8005",102.24,4,17.9062534822406,17.9062534822406,0.00158603808597746,0.332285064086577
"3OAR100","fw",4.47652048309146,"k_app","s-1","Glucose","median of calculated k_app",1,"glucose_batch","3OAR100_fw","CPLX0-8005",102.24,4,17.9060819323658,17.9060819323658,0.00158605328107351,0.332285064086577
"3HAD60","fw",2.74511327309038,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"glucose_batch","3HAD60_fw","FABA-CPLX",37.938,2,5.49022654618076,5.49022654618076,0.00191947149078288,0.332285064086577
"3HAD100","fw",2.40749402726052,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"glucose_batch","3HAD100_fw","FABA-CPLX",37.938,2,4.81498805452104,4.81498805452104,0.00218865202031776,0.332285064086577
"3HAD140","fw",2.74511327309038,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"glucose_batch","3HAD140_fw","FABA-CPLX",37.938,2,5.49022654618076,5.49022654618076,0.00191947149078288,0.332285064086577
"3HAD160","fw",2.74511327309038,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"glucose_batch","3HAD160_fw","FABA-CPLX",37.938,2,5.49022654618076,5.49022654618076,0.00191947149078288,0.332285064086577
"EAR40x","fw",2.68912719196333,"k_app","s-1","Glucose","median of calculated k_app",1,"glucose_batch","EAR40x_fw","CPLX0-8006",111.456,4,10.7565087678533,10.7565087678533,0.00287825731082249,0.332285064086577
"EAR60y","fw",2.33507712266043,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"glucose_batch","EAR60y_fw","CPLX0-8006",111.456,4,9.34030849064172,9.34030849064172,0.00331466568058427,0.332285064086577
"EAR60x","fw",2.68912719196333,"k_app","s-1","Glucose","median of calculated k_app",1,"glucose_batch","EAR60x_fw","CPLX0-8006",111.456,4,10.7565087678533,10.7565087678533,0.00287825731082249,0.332285064086577
"EAR80x","fw",2.68912719196333,"k_app","s-1","Glucose","median of calculated k_app",1,"glucose_batch","EAR80x_fw","CPLX0-8006",111.456,4,10.7565087678533,10.7565087678533,0.00287825731082249,0.332285064086577
"3OAR180","fw",2.90388127751107,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"glucose_batch","3OAR180_fw","CPLX0-8005",102.24,4,11.6155251100443,11.6155251100443,0.00244500353887933,0.332285064086577
"3OAR180","bw",2.66088378223201,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"glucose_batch","3OAR180_bw","CPLX0-8005",102.24,4,10.643535128928,10.643535128928,0.00266828639695205,0.332285064086577
"3OAS180","fw",2.63598512051591,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"glucose_batch","3OAS180_fw","FABB-CPLX",85.226,2,5.27197024103182,5.27197024103182,0.00449052020526115,0.332285064086577
"3HAD180","fw",2.40749402726052,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"glucose_batch","3HAD180_fw","FABA-CPLX",37.938,2,4.81498805452104,4.81498805452104,0.00218865202031776,0.332285064086577
"NADH16pp","fw",106.732246466263,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"glucose_batch","NADH16pp_fw","NADH-DHI-CPLX",540.414,13,1387.51920406142,1387.51920406142,0.000108189493565637,0.332285064086577
"NADH17pp","fw",4.04801227063389,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"glucose_batch","NADH17pp_fw","NADH-DHI-CPLX",540.414,13,52.6241595182406,52.6241595182406,0.00285258712679235,0.332285064086577
"VPAMTr","bw",49.1306095077642,"k_app","s-1","Glucose","median of calculated k_app",1,"glucose_batch","VPAMTr_bw","VALINE-PYRUVATE-AMINOTRANSFER-MONOMER",46.711,1,49.1306095077642,49.1306095077642,0.000264097635013611,0.332285064086577
"PIt2rpp","fw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"glucose_batch","PIt2rpp_fw","PITA-MONOMER",53.389,1,65,65,0.00022815811965812,0.332285064086577
"PIt2rpp","bw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"glucose_batch","PIt2rpp_bw","PITA-MONOMER",53.389,1,65,65,0.00022815811965812,0.332285064086577
"PItpp","fw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"glucose_batch","PItpp_fw","EG11919-MONOMER",59.467,1,65,65,0.000254132478632479,0.332285064086577
"PItpp","bw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"glucose_batch","PItpp_bw","EG11919-MONOMER",59.467,1,65,65,0.000254132478632479,0.332285064086577
"SUCCt1pp","fw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"glucose_batch","SUCCt1pp_fw","DCTA-MONOMER",45.436,1,65,65,0.00019417094017094,0.332285064086577
"SUCCt1pp","bw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"glucose_batch","SUCCt1pp_bw","DCTA-MONOMER",45.436,1,65,65,0.00019417094017094,0.332285064086577
"NDPK5","fw",5.00431842758334,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","NDPK5_fw","NUCLEOSIDE-DIP-KIN-CPLX",61.852,4,20.0172737103334,20.0172737103334,0.000858314241976011,0.332285064086577
"NDPK5","bw",3.7609137738525,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","NDPK5_bw","NUCLEOSIDE-DIP-KIN-CPLX",61.852,4,15.04365509541,15.04365509541,0.00114208355629964,0.332285064086577
"SHK3Dr","fw",14.0212825297704,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","SHK3Dr_fw","AROE-MONOMER",29.414,1,14.0212825297704,14.0212825297704,0.0005827252634135,0.332285064086577
"SHK3Dr","bw",3.46166351361112,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","SHK3Dr_bw","AROE-MONOMER",29.414,1,3.46166351361112,3.46166351361112,0.00236029744757954,0.332285064086577
"NDPK6","fw",0.0962113235024591,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","NDPK6_fw","NUCLEOSIDE-DIP-KIN-CPLX",61.852,4,0.384845294009836,0.384845294009836,0.0446442021730217,0.332285064086577
"NDPK6","bw",4.99780049239237,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","NDPK6_bw","NUCLEOSIDE-DIP-KIN-CPLX",61.852,4,19.9912019695695,19.9912019695695,0.000859433621713398,0.332285064086577
"NDPK8","fw",3.94856841844601,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","NDPK8_fw","NUCLEOSIDE-DIP-KIN-CPLX",61.852,4,15.794273673784,15.794273673784,0.0010878063446266,0.332285064086577
"NDPK8","bw",2.49346855422433,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","NDPK8_bw","NUCLEOSIDE-DIP-KIN-CPLX",61.852,4,9.97387421689732,9.97387421689732,0.0017226115687326,0.332285064086577
"DHORTS","fw",5.28456661531429,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","DHORTS_fw","DIHYDROOROT-CPLX",77.654,2,10.5691332306286,10.5691332306286,0.00204090109234745,0.332285064086577
"DHORTS","bw",14.3002400767693,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","DHORTS_bw","DIHYDROOROT-CPLX",77.654,2,28.6004801535386,28.6004801535386,0.000754202567221122,0.332285064086577
"OMPDC","fw",58.9910628293098,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","OMPDC_fw","OROTPDECARB-CPLX",52.7,2,117.98212565862,117.98212565862,0.00012407717531083,0.332285064086577
"G5SD","fw",9.68192474118907,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","G5SD_fw","GLUTSEMIALDEHYDROG-CPLX",178.52,4,38.7276989647563,38.7276989647563,0.00128045017428009,0.332285064086577
"CS","fw",31.4913433767798,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","CS_fw","CITRATE-SI-SYNTHASE",288.09,6,188.948060260679,188.948060260679,0.000423529089896953,0.332285064086577
"ICDHyr","fw",10.0848967320766,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ICDHyr_fw","ISOCITHASE-CPLX",91.514,2,20.1697934641532,20.1697934641532,0.00126032800488187,0.332285064086577
"ICDHyr","bw",3.74750967137207,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ICDHyr_bw","ISOCITHASE-CPLX",91.514,2,7.49501934274414,7.49501934274414,0.00339165976671761,0.332285064086577
"ACALD","fw",16.370943793886,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ACALD_fw","ADHE-CPLX",3845.08,40,654.83775175544,654.83775175544,0.00163105712050742,0.332285064086577
"ACALD","bw",8.19452345164255,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ACALD_bw","ADHE-CPLX",3845.08,40,327.780938065702,327.780938065702,0.00325851095576426,0.332285064086577
"PPA","fw",28.4366570900938,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","PPA_fw","CPLX0-243",118.224,6,170.619942540563,170.619942540563,0.000192474569566759,0.332285064086577
"PPCK","fw",35.587293063962,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","PPCK_fw","PEPCARBOXYKIN-MONOMER",59.643,1,35.587293063962,35.587293063962,0.000465545383578987,0.332285064086577
"ME1","fw",82.029514720553,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ME1_fw","MALIC-NAD-CPLX",252.788,4,328.118058882212,328.118058882212,0.000214004950316057,0.332285064086577
"ALATA_L","fw",32.7122406320375,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ALATA_L_fw","CPLX0-7888",91.034,2,65.424481264075,65.424481264075,0.000386510091232586,0.332285064086577
"ALATA_L","bw",12.1988681743575,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ALATA_L_bw","CPLX0-7888",91.034,2,24.397736348715,24.397736348715,0.00103645772135553,0.332285064086577
"XYLK","fw",9.379294311,"kcat","s-1","manual_curation","Heckmann_et_al_2020: kcat_in_vitro_per_s_ensemble_model",1,"general","XYLK_fw","CPLX0-7466",105.236,2,18.758588622,18.758588622,0.00155833803977868,0.332285064086577
"RBK","fw",2.89024628988296,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","RBK_fw","CPLX0-7647",64.58,2,5.78049257976592,5.78049257976592,0.00310334952278674,0.332285064086577
"GLYK","fw",14.28,"kcat","s-1","manual_curation","Heckmann_et_al_2020: kcat_in_vitro_per_s_ensemble_model",1,"general","GLYK_fw","GLYCEROL-KIN-CPLX",224.924,4,57.12,57.12,0.00109381808278867,0.332285064086577
"ASPTA","fw",3.50242927528108,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ASPTA_fw","ASPAMINOTRANS-DIMER",87.146,2,7.00485855056216,7.00485855056216,0.00345577602281198,0.332285064086577
"ASPTA","bw",21.5778026792875,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ASPTA_bw","ASPAMINOTRANS-DIMER",87.146,2,43.155605358575,43.155605358575,0.00056092880683951,0.332285064086577
"FBP","fw",104.90782631666,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","FBP_fw","F16B-CPLX",147.336,4,419.63130526664,419.63130526664,9.75300606818675e-05,0.332285064086577
"PYK","fw",60.9955643127855,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","PYK_fw","PKI-COMPLEX",202.916,4,243.982257251142,243.982257251142,0.000231023174351305,0.332285064086577
"GTHOr","fw",3.41978411729473,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","GTHOr_fw","GLUTATHIONE-REDUCT-NADPH-CPLX",97.544,2,6.83956823458946,6.83956823458946,0.0039615886012404,0.332285064086577
"GTHOr","bw",2.28720726634714,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","GTHOr_bw","GLUTATHIONE-REDUCT-NADPH-CPLX",97.544,2,4.57441453269428,4.57441453269428,0.00592328381302089,0.332285064086577
"ILETA","fw",6.93049972028169,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ILETA_fw","BRANCHED-CHAINAMINOTRANSFER-CPLX",204.564,6,41.5829983216901,41.5829983216901,0.0013665039950641,0.332285064086577
"ILETA","bw",8.45874420054375,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ILETA_bw","BRANCHED-CHAINAMINOTRANSFER-CPLX",204.564,6,50.7524652032625,50.7524652032625,0.00111961720688359,0.332285064086577
"DHORD5","fw",0.00266836643542162,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","DHORD5_fw","DIHYDROOROTOX-MONOMER",36.775,1,0.00266836643542162,0.00266836643542162,3.82828896442917,0.332285064086577
"VALTA","fw",3.40552600451716,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","VALTA_fw","BRANCHED-CHAINAMINOTRANSFER-CPLX",204.564,6,20.433156027103,20.433156027103,0.00278093767100695,0.332285064086577
"VALTA","bw",19.0532877363441,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","VALTA_bw","BRANCHED-CHAINAMINOTRANSFER-CPLX",204.564,6,114.319726418065,114.319726418065,0.000497056239668836,0.332285064086577
"IPPMIb","fw",3.65918729423289,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","IPPMIb_fw","3-ISOPROPYLMALISOM-CPLX",72.369,2,7.31837458846578,7.31837458846578,0.00274685311020876,0.332285064086577
"IPPMIb","bw",8.52315462273109,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","IPPMIb_bw","3-ISOPROPYLMALISOM-CPLX",72.369,2,17.0463092454622,17.0463092454622,0.00117928753435888,0.332285064086577
"ORPT","fw",5.58594459777186,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ORPT_fw","OROPRIBTRANS-CPLX",47.134,2,11.1718891955437,11.1718891955437,0.001171939458816,0.332285064086577
"ORPT","bw",80.8575378141401,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ORPT_bw","OROPRIBTRANS-CPLX",47.134,2,161.71507562828,161.71507562828,8.09620112838024e-05,0.332285064086577
"ACHBS","fw",7.39598742300197,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ACHBS_fw","ACETOLACTSYNIII-CPLX",161.922,4,29.5839496920079,29.5839496920079,0.00152036268995834,0.332285064086577
"DHAD2","fw",12.7664883998379,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","DHAD2_fw","DIHYDROXYACIDDEHYDRAT-CPLX",131.064,2,25.5329767996758,25.5329767996758,0.00142586847402489,0.332285064086577
"ACLS","fw",29.7963679724139,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ACLS_fw","ACETOLACTSYNIII-CPLX",161.922,4,119.185471889656,119.185471889656,0.000377381006428159,0.332285064086577
"TRPS2","fw",4.79727888903391,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","TRPS2_fw","CPLX0-2401",85.966,2,9.59455777806782,9.59455777806782,0.00248885305574275,0.332285064086577
"PSCVT","fw",8.65994864208381,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","PSCVT_fw","AROA-MONOMER",46.096,1,8.65994864208381,8.65994864208381,0.00147858203017742,0.332285064086577
"PSCVT","bw",3.52097503874276,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","PSCVT_bw","AROA-MONOMER",46.096,1,3.52097503874276,3.52097503874276,0.00363661892048418,0.332285064086577
"PFL","fw",12.6110345608035,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","PFL_fw","PYRUVFORMLY-CPLX",198.918,3,37.8331036824105,37.8331036824105,0.00146049344679298,0.332285064086577
"ANS","fw",3.65552348894893,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ANS_fw","ANTHRANSYN-CPLX",228.73,4,14.6220939557957,14.6220939557957,0.00434521288833105,0.332285064086577
"FRD2","fw",7.85393704675326,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","FRD2_fw","FUMARATE-REDUCTASE",121.217,4,31.415748187013,31.415748187013,0.00107179968111688,0.332285064086577
"ANPRT","fw",3.17338205641757,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ANPRT_fw","ANTHRANSYNCOMPII-MONOMER",56.87,1,3.17338205641757,3.17338205641757,0.00497803981410789,0.332285064086577
"CHORM","fw",13.0116763768099,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","CHORM_fw","CHORISMUTPREPHENDEHYDROG-CPLX",84.084,2,26.0233527536198,26.0233527536198,0.000897527189820604,0.332285064086577
"PTAr","fw",46.4459265343548,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","PTAr_fw","PHOSACETYLTRANS-CPLX",463.032,6,278.675559206129,278.675559206129,0.00046154029569871,0.332285064086577
"PTAr","bw",27.5564088075945,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","PTAr_bw","PHOSACETYLTRANS-CPLX",463.032,6,165.338452845567,165.338452845567,0.000777919460273022,0.332285064086577
"CHORS","fw",32.6496299070737,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","CHORS_fw","AROC-CPLX",156.548,4,130.598519628295,130.598519628295,0.000332971274707575,0.332285064086577
"IGPS","fw",3.3782204712377,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","IGPS_fw","PRAI-IGPS",49.492,1,3.3782204712377,3.3782204712377,0.00406953243425848,0.332285064086577
"ACKr","fw",57.6480788258165,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ACKr_fw","ACETATEKINA-MONOMER",43.29,1,57.6480788258165,57.6480788258165,0.000208593247943847,0.332285064086577
"ACKr","bw",139.780070170674,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ACKr_bw","ACETATEKINA-MONOMER",43.29,1,139.780070170674,139.780070170674,8.60280008825096e-05,0.332285064086577
"LEUTAi","fw",16.0854015399696,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","LEUTAi_fw","TYRB-DIMER",87.076,2,32.1708030799392,32.1708030799392,0.000751854957356056,0.332285064086577
"ENO","fw",58.1848761721395,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ENO_fw","ENOLASE-CPLX",91.31,2,116.369752344279,116.369752344279,0.000217959464361925,0.332285064086577
"ENO","bw",53.8145353220004,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ENO_bw","ENOLASE-CPLX",91.31,2,107.629070644001,107.629070644001,0.00023566020534344,0.332285064086577
"FBA","fw",63.4163125546283,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","FBA_fw","FRUCBISALD-CLASSII",78.294,2,126.832625109257,126.832625109257,0.000171472705186058,0.332285064086577
"FBA","bw",42.1200361300216,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","FBA_bw","FRUCBISALD-CLASSII",78.294,2,84.2400722600432,84.2400722600432,0.000258170876993051,0.332285064086577
"HCO3E","fw",62.0239021864702,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","HCO3E_fw","CPLX0-7521",100.388,4,248.095608745881,248.095608745881,0.00011239842452882,0.332285064086577
"HCO3E","bw",6.09910261546728,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","HCO3E_bw","CPLX0-7521",100.388,4,24.3964104618691,24.3964104618691,0.00114301878955266,0.332285064086577
